"Stratum","District.mid","GenderHH.mid","ID.mid","hh_wt","AgeHH.base","HHSize.base","Time","FoodConsumption","Electric","Income","Baby","Alcohol","Crime","Private","Migration","Jobs","Mobile","Crime_Increase","Crime_Decreased","PrivateSchool","GenderofHead","District"
"Build - RBG","HUMLA","male",572,9.99,28,5,1,45.5,0,17500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",572,9.99,28,5,2,35.5,0,110000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",585,9.99,50,4,1,43.5,0,53000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",585,9.99,50,4,2,35.5,0,26000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",589,9.99,30,5,1,68.5,0,14000,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",589,9.99,30,5,2,19.5,0,75000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",594,9.99,32,5,1,45.5,0,4500,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",594,9.99,32,5,2,43.5,0,342000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",595,9.99,65,5,1,20.5,0,34008,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",595,9.99,65,5,2,32.5,0,90000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",602,9.99,28,5,1,38.5,0,52500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",602,9.99,28,5,2,47.5,0,99000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",603,9.99,52,3,1,73.5,0,2900,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",603,9.99,52,3,2,28.5,0,37500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",604,9.99,26,8,1,42.5,0,12500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",604,9.99,26,8,2,40.5,0,32000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",606,9.99,26,4,1,49,0,5500,100,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",606,9.99,26,4,2,31.5,0,400000,100,0,"Stayed the Same",0,0,0,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",607,9.99,45,7,1,68.5,0,33000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",607,9.99,45,7,2,59.5,100,10500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",608,9.99,31,8,1,45.5,0,8500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",608,9.99,31,8,2,17.5,0,208000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",609,9.99,22,5,1,40.5,0,72500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",609,9.99,22,5,2,40.5,0,71000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",610,9.99,57,5,1,23.5,0,12800,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",610,9.99,57,5,2,33.5,0,27500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",775,9.99,40,9,1,67.5,0,38400,100,0,"Decreased",1,0,100,100,0,100,100,"male","HUMLA"
"Build - RBG","HUMLA","male",775,9.99,40,9,2,78.5,0,141000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",777,9.99,42,5,1,49,0,34000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",777,9.99,42,5,2,55.5,0,130000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",779,9.99,32,7,1,36.5,0,41500,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",779,9.99,32,7,2,36,0,30000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",781,9.99,45,4,1,74.5,0,43000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",781,9.99,45,4,2,25.5,0,52000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",783,9.99,31,4,1,53.5,0,57513,100,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",783,9.99,31,4,2,41.5,0,51000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",986,9.99,50,5,1,42.5,0,35000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",986,9.99,50,5,2,33.5,0,20000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",989,9.99,36,6,1,43.5,0,20000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",989,9.99,36,6,2,45,0,22000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","KALIKOT","female",1342,9.99,40,5,1,39.5,0,150000,0,0,"Decreased",0,100,0,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1342,9.99,40,5,2,25.5,0,540000,0,0,"Decreased",0,100,100,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1344,9.99,35,3,1,38.5,0,3000,0,0,"Stayed the Same",0,100,0,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1344,9.99,35,3,2,28.5,0,57500,0,0,"Decreased",0,100,100,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1389,9.99,45,3,1,58.5,0,19401,0,0,"Stayed the Same",0,100,0,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1389,9.99,45,3,2,23.5,0,46000,0,100,"Decreased",0,0,100,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1687,9.99,35,3,1,36.5,0,6000,0,0,"Decreased",0,100,0,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1687,9.99,35,3,2,21.5,0,36000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1696,9.99,70,5,1,21,0,42800,0,0,"Don't Know",0,0,100,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1696,9.99,70,5,2,24.5,0,43400,0,0,"Decreased",0,0,100,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1698,9.99,35,7,1,14,0,48000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1698,9.99,35,7,2,22.5,0,14000,0,0,"Decreased",0,0,100,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1703,9.99,45,4,1,76,0,21000,0,0,"Increased",0,100,0,100,100,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1703,9.99,45,4,2,15.5,0,7000,0,0,"Don't Know",0,0,0,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1705,9.99,42,5,1,17.5,0,21500,0,0,"Decreased",0,0,100,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1705,9.99,42,5,2,10.5,0,30000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1931,9.99,27,8,1,40.5,0,8001,100,0,"Don't Know",0,0,0,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1931,9.99,27,8,2,27.5,0,71600,100,0,"Stayed the Same",0,0,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1936,9.99,35,10,1,57.5,0,30003,0,0,"Stayed the Same",0,100,100,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1936,9.99,35,10,2,32.5,0,74400,0,0,"Stayed the Same",1,100,100,100,0,0,100,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1940,9.99,60,3,1,29.5,0,11000,100,0,"Decreased",0,100,0,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1940,9.99,60,3,2,18.5,0,50000,0,0,"Decreased",0,0,100,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1945,9.99,50,4,1,38.5,0,6000,0,0,"Don't Know",0,0,0,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",1945,9.99,50,4,2,16.5,0,16000,0,0,"Decreased",0,0,100,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2033,9.99,30,5,1,76,0,500,100,0,"Decreased",1,100,0,0,0,100,100,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2033,9.99,30,5,2,17.5,0,30000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2035,9.99,31,3,1,82,0,150000,0,0,"Don't Know",0,100,0,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2035,9.99,31,3,2,17.5,0,30000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2041,9.99,32,5,1,34,0,61400,0,0,"Decreased",1,100,100,100,0,100,100,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2041,9.99,32,5,2,37,0,60000,0,100,"Decreased",0,100,100,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2055,9.99,23,3,1,25,0,113000,100,0,"Decreased",0,100,0,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2055,9.99,23,3,2,66.5,0,274400,0,0,"Decreased",0,100,100,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2075,9.99,26,4,1,22.5,0,5600,0,0,"Decreased",0,100,0,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2075,9.99,26,4,2,59.5,0,24000,0,0,"Increased",0,100,100,0,100,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2095,9.99,47,8,1,55,0,36500,0,0,"Decreased",1,0,100,100,0,100,100,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2095,9.99,47,8,2,29,0,375000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2104,9.99,44,5,1,28.5,0,72000,100,0,"Decreased",0,100,0,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2104,9.99,44,5,2,37.5,0,362400,0,0,"Stayed the Same",0,100,0,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2105,9.99,40,5,1,38.5,0,21001,0,0,"Decreased",0,100,0,0,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2105,9.99,40,5,2,33.5,0,34400,100,0,"Stayed the Same",0,100,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2106,9.99,85,11,1,79,0,15400,0,0,"Decreased",0,100,0,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2106,9.99,85,11,2,66.5,0,126000,0,0,"Increased",0,0,100,100,100,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2145,9.99,33,7,1,44.5,0,2400,100,0,"Decreased",0,0,0,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2145,9.99,33,7,2,35,0,83400,0,0,"Stayed the Same",0,100,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2147,9.99,37,3,1,74,0,2400,0,100,"Decreased",0,100,0,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",2147,9.99,37,3,2,26.5,0,15000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",842,9.99,40,6,1,34.5,0,33000,100,0,"Decreased",0,0,100,100,0,100,0,"female","KALIKOT"
"Build - RBG","KALIKOT","female",842,9.99,40,6,2,27.5,0,108400,0,0,"Stayed the Same",0,0,100,100,0,0,0,"female","KALIKOT"
"Build - RBG","KALIKOT","male",10010,9.99,26,9,1,66.5,0,8100,100,100,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",10010,9.99,26,9,2,51.5,0,35000,0,NA,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",10016,9.99,65,4,1,17.5,0,42800,0,0,"Decreased",0,100,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",10016,9.99,65,4,2,20.5,0,41000,0,NA,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",10017,9.99,30,4,1,71.5,0,19500,100,0,"Increased",0,0,100,0,100,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",10017,9.99,30,4,2,35.5,0,50000,0,NA,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1332,9.99,49,5,1,55.5,0,0,0,0,"Decreased",0,100,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1332,9.99,49,5,2,32,0,51500,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1337,9.99,33,7,1,30.5,0,43400,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1337,9.99,33,7,2,28.5,0,43600,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1338,9.99,34,8,1,23,0,48400,100,0,"Don't Know",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1338,9.99,34,8,2,41,0,197400,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1341,9.99,37,6,1,23.5,0,16800,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1341,9.99,37,6,2,34,0,242400,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1347,9.99,49,3,1,70,0,156001,0,0,"Stayed the Same",0,100,0,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1347,9.99,49,3,2,53,0,472000,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1349,9.99,48,9,1,54,0,1500,100,0,"Stayed the Same",0,100,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1349,9.99,48,9,2,23.5,0,152400,100,100,"Decreased",0,100,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1352,9.99,27,5,1,53.5,0,66000,100,0,"Decreased",0,100,0,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1352,9.99,27,5,2,24.5,0,106000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1354,9.99,42,9,1,34.5,0,153400,100,100,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1354,9.99,42,9,2,25,0,54800,100,0,"Decreased",0,100,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1356,9.99,44,8,1,51.5,0,4020,0,0,"Don't Know",0,0,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1356,9.99,44,8,2,34,0,110000,0,100,"Decreased",0,100,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1358,9.99,30,6,1,25.5,0,8000,100,0,"Decreased",0,0,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1358,9.99,30,6,2,58,0,128800,100,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1365,9.99,58,8,1,57,0,2000,0,0,"Don't Know",0,0,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1365,9.99,58,8,2,29.5,0,100000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1688,9.99,60,1,1,52,0,3000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1688,9.99,60,1,2,18,0,0,0,0,"Decreased",0,0,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1699,9.99,52,8,1,40.5,0,2000,0,100,"Don't Know",0,0,0,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1699,9.99,52,8,2,27,0,60000,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1702,9.99,37,5,1,59,0,72700,0,100,"Stayed the Same",0,0,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1702,9.99,37,5,2,35,0,47400,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1708,9.99,36,6,1,53,0,69000,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1708,9.99,36,6,2,24,0,37400,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1932,9.99,31,6,1,61.5,0,18100,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1932,9.99,31,6,2,15.5,0,47400,0,0,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1933,9.99,53,9,1,30,0,2000,0,0,"Stayed the Same",1,0,0,100,0,0,100,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1933,9.99,53,9,2,32,0,27400,100,0,"Stayed the Same",1,100,100,100,0,0,100,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1939,9.99,56,7,1,70,0,0,0,0,"Don't Know",0,0,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1939,9.99,56,7,2,15.5,0,52400,100,0,"Don't Know",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1946,9.99,55,9,1,81,0,3000,0,0,"Decreased",2,0,0,100,0,100,100,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1946,9.99,55,9,2,55.5,0,0,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1964,9.99,50,3,1,32.5,0,0,0,0,"Decreased",0,100,0,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1964,9.99,50,3,2,21.5,0,40000,0,0,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1965,9.99,34,5,1,79,0,2800,0,0,"Decreased",0,100,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1965,9.99,34,5,2,21,0,93000,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1968,9.99,60,6,1,59.5,0,31000,100,0,"Decreased",0,100,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1968,9.99,60,6,2,16.5,0,112000,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1969,9.99,50,5,1,33.5,0,0,100,0,"Don't Know",0,100,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1969,9.99,50,5,2,27,0,48000,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1988,9.99,70,8,1,66.5,0,14400,0,0,"Decreased",0,0,0,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1988,9.99,70,8,2,49,0,39400,0,0,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1990,9.99,30,4,1,42,0,22000,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1990,9.99,30,4,2,21.5,0,62400,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1991,9.99,35,2,1,43.5,0,29600,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",1991,9.99,35,2,2,23.5,0,60000,100,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2025,9.99,51,7,1,62,0,71000,0,0,"Decreased",0,100,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2025,9.99,51,7,2,24,0,27000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2027,9.99,55,7,1,20,0,9100,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2027,9.99,55,7,2,22.5,0,70000,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2042,9.99,59,5,1,46,0,0,0,0,"Stayed the Same",0,0,0,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2042,9.99,59,5,2,26.5,0,66000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2043,9.99,41,6,1,46,0,80000,0,0,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2043,9.99,41,6,2,39.5,0,90000,100,100,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2044,9.99,33,5,1,79,0,12808,0,100,"Decreased",0,0,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2044,9.99,33,5,2,27.5,0,84800,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2049,9.99,67,4,1,24.5,0,9000,100,0,"Decreased",0,100,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2049,9.99,67,4,2,17.5,0,43400,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2052,9.99,40,5,1,28.5,0,12800,0,0,"Don't Know",0,0,0,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2052,9.99,40,5,2,22.5,0,62400,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2054,9.99,42,4,1,27.5,0,244,100,0,"Decreased",0,0,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2054,9.99,42,4,2,47.5,0,102400,0,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2057,9.99,53,6,1,74.5,0,0,0,100,"Decreased",0,100,0,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2057,9.99,53,6,2,35,0,0,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2058,9.99,30,5,1,44.5,0,10000,100,0,"Don't Know",0,0,0,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2058,9.99,30,5,2,32,0,122400,0,0,"Increased",0,0,100,100,100,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2068,9.99,39,5,1,38.5,0,0,0,0,"Decreased",0,0,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2068,9.99,39,5,2,24.5,0,66000,0,0,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2070,9.99,36,7,1,27.5,0,0,0,0,"Decreased",0,0,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2070,9.99,36,7,2,27.5,0,80000,0,0,"Increased",2,0,100,100,100,0,100,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2074,9.99,35,6,1,70,0,53600,0,100,"Decreased",0,100,0,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2074,9.99,35,6,2,32,0,50000,100,0,"Stayed the Same",1,100,100,100,0,0,100,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2076,9.99,44,8,1,63.5,0,84000,100,0,"Decreased",0,100,0,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2076,9.99,44,8,2,53.5,0,202400,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2078,9.99,20,3,1,66.5,0,9400,0,100,"Decreased",0,100,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2078,9.99,20,3,2,25.5,0,35000,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2081,9.99,40,6,1,69,0,40800,0,0,"Decreased",0,0,0,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2081,9.99,40,6,2,20.5,0,40000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2099,9.99,65,21,1,64.5,0,16500,0,0,"Decreased",0,0,0,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2099,9.99,65,21,2,80.5,0,1289200,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2100,9.99,28,6,1,72,0,44201,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2100,9.99,28,6,2,60.5,0,63200,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2101,9.99,50,7,1,85,0,86400,100,0,"Decreased",0,0,100,100,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2101,9.99,50,7,2,67.5,0,21600,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2103,9.99,40,7,1,53.5,0,65000,100,0,"Decreased",0,0,100,0,0,100,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2103,9.99,40,7,2,45.5,0,24800,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","KALIKOT"
"Build - RBG","KALIKOT","male",2109,9.99,45,4,1,63,0,51900,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","KALIKOT"
